category_name,duration_seconds,is_short,default_language,publish_hour_slt,publish_dow_slt,publish_is_weekend,tag_count,ch_subs_at_publish,ch_videos_at_publish,channel_age_days_at_publish,d21_views,publish_time_bucket,subscriber_tier,ch_avg_views_per_video_at_publish,topic_entertainment,topic_fashion,topic_food,topic_gaming,topic_health,topic_hobby,topic_humour,topic_knowledge,topic_lifestyle,topic_music,topic_pet,topic_politics,topic_religion,topic_society,topic_sports,topic_technology,topic_tourism,topic_vehicle,topic_missing
Howto & Style,59.0,True,en-GB,11,1,False,0,68100.0,595.0,2047.4418551866895,2824.0,morning_afternoon,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,37.0,True,si,18,6,True,22,107000.0,844.0,5293.911793981481,2466.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,175.0,False,si,14,1,False,19,3760000.0,163923.0,3835.8904050925926,14732.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,206.0,False,si,19,0,False,28,5290000.0,57717.0,4080.292685185185,4002.0,evening,1m_plus,71835.80631356446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,22.0,True,en,5,1,False,0,2930.0,496.0,1062.7145200358564,14.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Science & Technology,27.0,True,en,0,0,False,0,115.0,71.0,1346.328190141956,9.0,early_morning,under_1k,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Travel & Events,2955.0,False,en,18,6,True,35,3370.0,55.0,2583.6588888888887,118.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Entertainment,7754.0,False,en,17,4,False,0,312.0,169.0,731.3702669347106,60.0,evening,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,16.0,True,en,8,3,False,0,512.0,337.0,1900.5712659236572,1299.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
People & Blogs,106.0,False,si,22,0,False,21,3150000.0,328074.0,5489.977916666667,2939.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,440.0,False,si,21,4,False,0,187000.0,3434.0,2202.1157331975464,13940.0,late_night,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Travel & Events,32.0,True,en,9,6,True,5,27800.0,1048.0,1749.0944884531366,1474.0,morning_afternoon,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,58.0,True,si,14,2,False,21,6550000.0,33954.0,5283.919236111111,11355.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,9.0,True,en-US,21,5,True,0,178.0,190.0,811.0981404874537,1751.0,late_night,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,30.0,True,si,8,4,False,19,3760000.0,163923.0,3838.645925925926,173.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,28.0,True,si,16,3,False,27,31900.0,836.0,1751.231174301574,1505.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Gaming,3220.0,False,si,14,0,False,0,8570.0,509.0,1273.9559831509491,3.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,113.0,False,si,10,3,False,19,3760000.0,163923.0,3837.744976851852,128.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,35.0,True,si,8,4,False,30,1130000.0,11595.0,3482.905625,4812.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,148.0,False,si,17,6,True,11,1250.0,138.0,4457.849375,245.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Education,1076.0,False,si,17,2,False,33,11400.0,3878.0,6311.822604166667,315.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Comedy,7.0,True,si,17,1,False,10,333000.0,1550.0,2342.805138197732,2255.0,evening,250k_to_500k,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,30.0,True,si,12,3,False,11,6550000.0,33954.0,5284.843344907407,12307.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,142.0,False,si,13,0,False,28,5290000.0,57717.0,4080.054699074074,187.0,morning_afternoon,1m_plus,71835.80631356446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,54.0,True,si,9,6,True,19,3760000.0,164000.0,3840.674340277778,473.0,morning_afternoon,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,32.0,True,si,14,2,False,19,3760000.0,163923.0,3836.904675925926,150.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,2245.0,False,si,19,1,False,18,3870000.0,180979.0,4298.335092592592,79318.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,67.0,False,si,15,0,False,21,3150000.0,328080.0,5496.7028125,8955.0,evening,1m_plus,5471.875182882224,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,187.0,False,si,2,6,True,25,1030000.0,12655.0,3005.607974537037,1201.0,early_morning,1m_plus,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Autos & Vehicles,46.0,True,en,11,4,False,0,14500.0,1250.0,732.9647987422454,6914.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
News & Politics,854.0,False,si,18,1,False,41,917000.0,65293.0,2535.3092824074074,384.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,16.0,True,en,12,1,False,0,4440.0,176.0,3980.025810185185,3276.0,morning_afternoon,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,107.0,False,si,20,0,False,19,3760000.0,163923.0,3835.142719907408,1540.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,22.0,True,si,18,5,True,0,556.0,286.0,403.1439424324653,941.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Gaming,21.0,True,en,18,2,False,0,7350.0,1046.0,4053.838414351852,5.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,475.0,False,en-US,9,6,True,26,726.0,507.0,4637.956122685186,20.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
News & Politics,113.0,False,si,11,6,True,18,3870000.0,181031.0,4302.989131944444,6423.0,morning_afternoon,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,61.0,False,en,6,1,False,0,91900.0,1725.0,4613.347881944444,519.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
News & Politics,989.0,False,si,14,0,False,35,529000.0,6167.0,1732.778812389109,44760.0,morning_afternoon,500k_to_1m,41144.05205124048,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,87.0,False,si,7,4,False,19,3760000.0,163923.0,3838.5910416666666,2841.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,51.0,True,en,20,3,False,30,29100.0,676.0,3918.482337962963,1260.0,evening,10k_to_100k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Music,195.0,False,si,0,3,False,24,2400.0,2010.0,442.99021454692127,27.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,87.0,False,si,10,1,False,22,288000.0,10343.0,1248.1647032685996,44.0,morning_afternoon,250k_to_500k,6611.968287730832,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,89.0,False,si,12,2,False,18,3870000.0,180979.0,4299.036886574074,24216.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,1764.0,False,si,19,0,False,14,355000.0,1856.0,5131.940324074074,5680.0,evening,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Gaming,6682.0,False,it,8,5,True,4,49800.0,562.0,945.8024805264351,1865.0,morning_afternoon,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,5205.0,False,en,7,6,True,4,49800.0,562.0,946.7671911745834,1672.0,morning_afternoon,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,48.0,True,si,6,6,True,0,3160.0,251.0,894.3576825921527,497.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,30.0,True,si,14,0,False,19,3760000.0,164000.0,3841.9144097222224,785.0,morning_afternoon,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Comedy,7.0,True,si,8,3,False,4,38.0,17.0,51.850862718136575,45446.0,morning_afternoon,under_1k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pets & Animals,31.0,True,si,15,0,False,0,72600.0,1644.0,4329.557974537037,1209.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Entertainment,118.0,False,si,8,3,False,26,3240000.0,37455.0,3057.8518402777777,1321.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,273.0,False,si,15,3,False,19,3760000.0,163923.0,3837.9275,24252.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,1221.0,False,si,20,4,False,32,4200000.0,22538.0,5321.100659722222,336937.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pets & Animals,16.0,True,en-GB,23,3,False,0,4290.0,2995.0,6238.975451388889,1071.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Travel & Events,12.0,True,en,20,6,True,0,583.0,67.0,1121.5328377563194,1153.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Education,3910.0,False,en,6,0,False,22,120000.0,1204.0,1757.5010892393288,5613.0,morning_afternoon,100k_to_250k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,80.0,False,en,11,0,False,34,11100.0,126.0,1911.091684851111,127.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Sports,39.0,True,si,17,0,False,6,1390.0,465.0,792.8990968277778,1036.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
News & Politics,38.0,True,si,22,6,True,13,287000.0,10240.0,1246.6398421574884,45.0,late_night,250k_to_500k,6648.9470703125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,156.0,False,si,17,3,False,0,4030.0,726.0,1625.003144554838,28.0,evening,1k_to_10k,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,313.0,False,si,18,4,False,0,122000.0,1164.0,1087.7969389352893,926.0,evening,100k_to_250k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Entertainment,111.0,False,si,14,4,False,25,3240000.0,37455.0,3059.1228240740743,2010.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,66.0,False,si,15,3,False,19,3760000.0,163923.0,3837.933773148148,349.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,101.0,False,si,14,5,True,10,3240000.0,37465.0,3060.142673611111,12322.0,morning_afternoon,1m_plus,66568.11074336046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,6520.0,False,en-US,3,0,False,0,451.0,515.0,1983.6850190735413,14.0,early_morning,under_1k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Autos & Vehicles,11.0,True,en,6,0,False,3,7560.0,5846.0,981.9476661925464,189.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
News & Politics,162.0,False,si,15,5,True,31,615000.0,26595.0,3292.0642245370373,264.0,evening,500k_to_1m,6670.4390674938895,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,750.0,False,si,12,1,False,19,3770000.0,164319.0,3842.82457175926,562.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,546.0,False,si,1,5,True,44,14000.0,739.0,2990.9900115740743,2610.0,early_morning,10k_to_100k,2134.512855209743,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,723.0,False,en,19,4,False,30,198000.0,485.0,4017.079282407408,2901.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
News & Politics,11.0,True,si,8,4,False,25,630.0,67.0,22.96355695017361,1823.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pets & Animals,49.0,True,en,23,4,False,15,2670.0,2349.0,1101.4464673361574,19.0,late_night,1k_to_10k,,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Sports,8748.0,False,en,6,0,False,7,65600.0,647.0,2145.8683922042824,5654.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Education,40.0,True,en,8,2,False,19,319.0,1410.0,407.4098114823727,2.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
News & Politics,11.0,True,si,22,5,True,19,3760000.0,164000.0,3840.252847222222,19693.0,late_night,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,42.0,True,en-GB,7,2,False,0,40300.0,1477.0,3896.2650925925927,1118.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,11.0,True,si,18,0,False,22,1220.0,43.0,356.7923922542361,22.0,evening,1k_to_10k,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Travel & Events,63.0,False,en,15,1,False,0,599.0,57.0,1826.7245527218752,126.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,211.0,False,si,13,3,False,18,3870000.0,180979.0,4300.0680671296295,4399.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,632.0,False,en,13,0,False,14,112000.0,836.0,3175.108935185185,30043.0,morning_afternoon,100k_to_250k,16974.984449760766,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pets & Animals,16.0,True,en,17,6,True,0,345.0,316.0,639.947542317662,32.0,evening,under_1k,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Gaming,2470.0,False,en,15,1,False,4,1260.0,113.0,5635.991365740741,2.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,86.0,False,si,7,2,False,19,3760000.0,163923.0,3836.619444444445,464.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,3063.0,False,en,10,4,False,25,20200.0,21.0,916.8733985965624,27079.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Gaming,13595.0,False,en-US,23,6,True,10,3140.0,298.0,589.3890528230093,146.0,late_night,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,203.0,False,en,20,3,False,20,3760.0,513.0,2284.352011544028,864.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Howto & Style,8.0,True,en,19,4,False,0,1180000.0,314.0,2834.946759259259,5014.0,evening,1m_plus,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,243.0,False,si,22,3,False,37,131000.0,34126.0,4060.421701388889,5.0,late_night,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,1194.0,False,si,15,0,False,18,3870000.0,180979.0,4297.137453703704,55697.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,570.0,False,si,16,2,False,37,529000.0,6160.0,1727.8616943335533,13048.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,97.0,False,si,9,3,False,19,287000.0,10213.0,1243.1065898426737,74.0,morning_afternoon,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,47.0,True,si,12,6,True,28,7760.0,248.0,622.7736973846644,18.0,morning_afternoon,1k_to_10k,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,351.0,False,en-GB,5,4,False,21,1400.0,376.0,5403.20300925926,25.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
News & Politics,163.0,False,si,12,5,True,11,287000.0,10213.0,1245.2206523426737,212.0,morning_afternoon,250k_to_500k,6657.5492019974545,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,264.0,False,si,23,2,False,24,2400.0,2010.0,442.9396821395139,32.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,589.0,False,si,10,1,False,41,918000.0,65415.0,2541.990127314815,858.0,morning_afternoon,500k_to_1m,9277.839379347244,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,3756.0,False,en,20,1,False,11,28000.0,445.0,458.4215521265856,129.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Music,243.0,False,si,23,3,False,24,2400.0,2010.0,443.9721821395139,27.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Education,71.0,False,si,11,0,False,0,37500.0,1075.0,2523.743379629629,82.0,morning_afternoon,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,199.0,False,si,17,3,False,19,3760000.0,163923.0,3838.039074074074,9978.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,86.0,False,si,20,5,True,19,3760000.0,163923.0,3833.159953703704,364.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,16.0,True,en,6,6,True,0,359.0,98.0,374.7073307090625,1382.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
News & Politics,124.0,False,si,11,6,True,22,287000.0,10240.0,1246.2087426204514,347.0,morning_afternoon,250k_to_500k,6648.9470703125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,78.0,False,si,11,6,True,18,3870000.0,181031.0,4302.990717592593,2728.0,morning_afternoon,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,13.0,True,en,18,4,False,27,55800.0,821.0,581.1264626063427,1897.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
People & Blogs,56.0,True,en,6,4,False,3,3.0,5.0,20.326915597210647,9.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,136.0,False,si,19,6,True,21,3150000.0,328080.0,5495.853923611111,2602.0,evening,1m_plus,5471.875182882224,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,34.0,True,si,21,1,False,0,46000.0,561.0,1788.2168862648496,10939.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,143.0,False,si,18,3,False,28,5290000.0,57691.0,4076.248171296296,3984.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,197.0,False,si,0,2,False,24,2400.0,2010.0,441.9805849172917,24.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,2892.0,False,si,13,1,False,15,339000.0,4889.0,1376.2009268242823,30612.0,morning_afternoon,250k_to_500k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,262.0,False,si,17,1,False,18,140000.0,1275.0,3659.536921296296,3540.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Pets & Animals,33.0,True,si,17,0,False,0,72600.0,1644.0,4329.634849537037,39918.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Education,36.0,True,ta,22,5,True,14,15500.0,1722.0,5047.30761574074,1880.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Education,250.0,False,si,17,1,False,26,17200.0,2069.0,894.3939493522454,233.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Entertainment,93.0,False,si,12,6,True,10,3240000.0,37476.0,3061.039641203704,1202.0,morning_afternoon,1m_plus,66548.57159248585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,19.0,True,si,19,6,True,0,4890.0,701.0,5056.115659722223,134.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Autos & Vehicles,56.0,True,en,17,2,False,0,14500.0,1250.0,731.246928371875,500.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Comedy,9.0,True,si,14,6,True,0,41600.0,8584.0,1008.8327227478704,10006.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,398.0,False,si,13,6,True,19,3760000.0,164000.0,3840.845752314815,265.0,morning_afternoon,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,14.0,True,en,19,2,False,8,1150000.0,1102.0,1126.0265279904168,34002.0,evening,1m_plus,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,13.0,True,en,18,1,False,19,4700.0,105.0,1796.9629713170025,783.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,37.0,True,si,18,5,True,10,3240000.0,37476.0,3060.279004629629,2893.0,evening,1m_plus,66548.57159248585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,118.0,False,si,19,6,True,19,3760000.0,164000.0,3841.1211805555554,3806.0,evening,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,304.0,False,si,22,0,False,18,3870000.0,181031.0,4304.4333564814815,300.0,late_night,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,205.0,False,si,22,5,True,11,287000.0,10240.0,1245.6388004908215,71.0,late_night,250k_to_500k,6648.9470703125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,120.0,False,si,8,6,True,19,3760000.0,164000.0,3840.638090277778,666.0,morning_afternoon,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,27.0,True,si,15,5,True,22,1180.0,446.0,4002.1978703703694,557.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gaming,143.0,False,en,11,5,True,16,180000.0,67.0,2388.0180808662385,1280.0,morning_afternoon,100k_to_250k,40726.746268656716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,350.0,False,en-US,15,0,False,26,73600.0,2328.0,1246.703336108287,396.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,2607.0,False,si,23,3,False,27,3150000.0,328074.0,5493.01261574074,31546.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,1253.0,False,en,20,1,False,25,3240000.0,37455.0,3056.384074074074,378018.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,31.0,True,si,8,0,False,33,4200000.0,22538.0,5316.5903240740745,77011.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,46.0,True,si,13,3,False,18,3870000.0,180979.0,4300.048321759259,296138.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,270.0,False,si,11,4,False,28,5290000.0,57691.0,4076.972546296297,10061.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,48.0,True,si,9,0,False,19,3760000.0,164000.0,3841.698912037037,161.0,morning_afternoon,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,35796.0,False,en,18,5,True,16,48000.0,254.0,2018.239373419734,23226.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Comedy,19.0,True,en,6,2,False,0,61200.0,286.0,380.8496522436111,83373.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,153.0,False,en,23,6,True,6,171.0,70.0,2146.0895660066667,23.0,late_night,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,514.0,False,si,0,4,False,19,3760000.0,163923.0,3838.336412037037,130.0,early_morning,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
